comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
Trotz langer Sätze gut geschrieben,-1,100,100,13:12,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107972,3,,,,,,340,,,,,12806,2022-10-21 14:07:07
-1,-1,100,75,11:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107710,5,,,,,,78,,,,,12807,2022-10-21 14:17:21
Die einzelnen Abschnitte wirken etwas unzusammenhängend zueinander und eher aufzählend.+ Etwas viele Verweise auf andere Sternenkonstellationen,-1,50,75,19:40,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107851,1,,,,,,219,,,,,12806,2022-10-21 14:26:48
-1,-1,100,100,14:3,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107906,2,,,,,,274,,,,,12807,2022-10-21 14:31:27
-1,-1,100,75,8:9,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107732,5,,,,,,100,,,,,12806,2022-10-21 14:34:58
-1,-1,75,100,12:19,0,-1,-1,-1,-1,-1,-1,-1,75,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107968,3,,,,,,336,,,,,12807,2022-10-21 14:43:47
-1,-1,100,75,9:8,1,-1,-1,-1,-1,-1,-1,-1,100,25,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107808,6,,,,,,176,,,,,12806,2022-10-21 14:44:07
-1,-1,75,75,10:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107662,4,,,,,,30,,,,,12807,2022-10-21 14:53:51
Thematisch passend und ‚erfrischend‘ geschrieben,-1,100,100,10:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107907,2,,,,,,275,,,,,12806,2022-10-21 14:54:08
-1,-1,100,75,8:56,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107943,3,,,,,,311,,,,,12806,2022-10-21 15:03:06
-1,-1,100,100,21:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107902,2,,,,,,270,,,,,12807,2022-10-21 15:15:39
Etwas viele Verweise auf andere Sternenkonstellationen.Der Text ist etwas &#039;tocken&#039; formuliert &comma; obwohl flüssig lesbar,-1,75,50,16:14,0,-1,-1,-1,-1,-1,-1,-1,100,50,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107683,4,,,,,,51,,,,,12806,2022-10-21 15:20:00
The text goes from addressing the zodiac in third person &quot;they&quot; to the more direct second person &quot;you&quot,-1,75,100,20:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107769,6,,,,,,137,,,,,12807,2022-10-21 15:35:50
-1,-1,100,100,12:5,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107935,3,,,,,,303,,,,,12807,2022-10-21 15:48:00
-1,-1,100,100,11:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107738,5,,,,,,106,,,,,12807,2022-10-21 15:59:44
Durch die Verweise auf andere Sternenkonstellationen   wirkt der erste Abschnitt inhaltlich unübersichtlich. Bei den anderen beiden Abschnitten „stören“ diese nicht und die Abschnitte sind gut formuliert,-1,75,75,41:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107817,1,,,,,,185,,,,,12806,2022-10-21 16:01:54
-1,-1,100,75,31:3,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107847,1,,,,,,215,,,,,12807,2022-10-21 16:30:50
-1,-1,100,100,22:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107737,5,,,,,,105,,,,,12807,2022-10-21 16:53:08
-1,-1,100,100,8:0,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107867,1,,,,,,235,,,,,12809,2022-10-21 18:40:19
-1,-1,100,100,4:55,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107765,6,,,,,,133,,,,,12809,2022-10-21 18:45:15
-1,-1,100,100,2:1,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107938,3,,,,,,306,,,,,12809,2022-10-21 18:47:17
-1,-1,100,100,3:10,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107789,6,,,,,,157,,,,,12809,2022-10-21 18:50:28
-1,-1,75,75,7:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107862,1,,,,,,230,,,,,12809,2022-10-21 18:57:52
-1,-1,100,100,1:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107924,2,,,,,,292,,,,,12809,2022-10-21 18:59:21
-1,-1,100,50,2:53,0,-1,-1,-1,-1,-1,-1,-1,100,75,80,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107690,4,,,,,,58,,,,,12809,2022-10-21 19:02:16
-1,-1,100,100,3:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107719,5,,,,,,87,,,,,12809,2022-10-21 19:05:41
-1,-1,100,100,2:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107906,2,,,,,,274,,,,,12809,2022-10-21 19:08:36
-1,-1,100,100,3:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107716,5,,,,,,84,,,,,12809,2022-10-21 19:11:59
-1,-1,100,75,6:33,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107814,1,,,,,,182,,,,,12809,2022-10-21 19:18:34
-1,-1,100,100,7:53,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107953,3,,,,,,321,,,,,12809,2022-10-21 19:26:28
-1,-1,25,25,4:40,0,-1,-1,-1,-1,-1,-1,-1,50,25,90,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,107685,4,,,,,,53,,,,,12809,2022-10-21 19:31:09
-1,-1,100,75,3:8,0,-1,-1,-1,-1,-1,-1,-1,100,75,80,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107768,6,,,,,,136,,,,,12809,2022-10-21 19:34:18
-1,-1,75,25,18:43,0,-1,-1,-1,-1,-1,-1,-1,75,75,80,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,107649,4,,,,,,17,,,,,12809,2022-10-21 19:53:03
More of an advertisement than a horoscope,-1,0,0,1:8,0,-1,-1,-1,-1,-1,-1,-1,25,25,90,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,107809,6,,,,,,177,,,,,12809,2022-10-21 19:54:13
-1,-1,75,75,12:2,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107846,1,,,,,,214,,,,,12809,2022-10-21 20:06:16
-1,-1,100,100,0:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107922,2,,,,,,290,,,,,12809,2022-10-21 20:07:15
-1,-1,100,50,2:47,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107702,5,,,,,,70,,,,,12809,2022-10-21 20:10:06
-1,-1,50,50,1:58,0,-1,-1,-1,-1,-1,-1,-1,25,75,90,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,107941,3,,,,,,309,,,,,12809,2022-10-21 20:19:59
-1,-1,100,75,6:3,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107770,6,,,,,,138,,,,,12809,2022-10-21 20:26:04
-1,-1,100,75,1:34,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107680,4,,,,,,48,,,,,12809,2022-10-21 20:27:41
-1,-1,100,100,4:43,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107915,2,,,,,,283,,,,,12807,2022-10-21 20:32:14
-1,-1,75,100,15:33,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107678,4,,,,,,46,,,,,12807,2022-10-21 20:47:50
-1,-1,100,100,7:39,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107854,1,,,,,,222,,,,,12807,2022-10-21 20:55:31
-1,-1,100,100,6:53,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107766,6,,,,,,134,,,,,12807,2022-10-21 21:02:26
The entire text is in quotation marks,-1,75,100,6:24,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107983,3,,,,,,351,,,,,12807,2022-10-21 21:08:52
-1,-1,75,100,7:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107920,2,,,,,,288,,,,,12807,2022-10-21 21:15:56
-1,-1,100,75,16:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107637,4,,,,,,5,,,,,12807,2022-10-21 21:31:59
-1,-1,50,100,4:57,1,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107735,5,,,,,,103,,,,,12807,2022-10-22 00:00:43
The text mentions September as &quot;the shortest month.&quot,-1,75,100,13:4,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107946,3,,,,,,314,,,,,12807,2022-10-22 00:13:49
-1,-1,100,100,9:20,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107855,1,,,,,,223,,,,,12807,2022-10-22 00:23:11
-1,-1,100,100,15:28,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107781,6,,,,,,149,,,,,12807,2022-10-22 00:38:40
-1,-1,100,100,15:8,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107732,5,,,,,,100,,,,,12807,2022-10-22 00:53:50
-1,-1,100,75,11:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107686,4,,,,,,54,,,,,12807,2022-10-22 01:05:32
-1,-1,100,100,0:32,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107927,2,,,,,,295,,,,,12809,2022-10-22 11:07:54
-1,-1,100,75,1:1,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107980,3,,,,,,348,,,,,12809,2022-10-22 11:11:38
-1,-1,100,100,3:55,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107732,5,,,,,,100,,,,,12809,2022-10-22 11:15:35
-1,-1,50,50,10:23,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107818,1,,,,,,186,,,,,12809,2022-10-22 11:25:59
-1,-1,100,100,13:3,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107903,2,,,,,,271,,,,,12809,2022-10-22 11:39:04
-1,-1,100,75,3:11,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107658,4,,,,,,26,,,,,12809,2022-10-22 11:42:16
-1,-1,100,100,39:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107840,1,,,,,,208,,,,,12809,2022-10-22 12:22:01
-1,-1,100,75,7:59,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107780,6,,,,,,148,,,,,12809,2022-10-22 12:30:01
Hier sind die verschiedenen  Verweise auf  andere Sternenkonstellationen sehr gut in den Text eingearbeitet. + Die beiden Themenbereiche &quot;career. Home&comma; Sweet Home&quot; sind  zwar unabhängig voneinander&comma; aber doch auf nachvollziehbare Weise sehr gut dargestellt.+ Letzter Satz endet ohne Satzzeichen,-1,100,75,23:17,1,-1,-1,-1,-1,-1,-1,-1,100,75,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107894,2,,,,,,262,,,,,12806,2022-10-22 14:01:10
Der erste Themenbereich ist gut dargestellt&comma; der zweite könnte eher „romance“ heißen&comma;  passt aber trotzdem und die Teile sind gut miteinander verwoben,-1,100,75,14:19,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107970,3,,,,,,338,,,,,12806,2022-10-22 14:15:39
-1,-1,100,100,12:59,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107933,3,,,,,,301,,,,,12807,2022-10-22 14:17:49
Gute Wortwahl; die Sätze aber  etwas zu lang,-1,100,75,12:38,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107700,5,,,,,,68,,,,,12806,2022-10-22 14:28:19
-1,-1,100,100,21:36,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107841,1,,,,,,209,,,,,12807,2022-10-22 14:39:26
Sätze zu lang,-1,75,75,20:43,1,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107678,4,,,,,,46,,,,,12806,2022-10-22 14:49:03
-1,-1,75,100,7:33,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107757,6,,,,,,125,,,,,12807,2022-10-22 14:54:35
-1,-1,100,100,10:6,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107928,2,,,,,,296,,,,,12807,2022-10-22 15:04:43
-1,-1,100,100,6:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107904,2,,,,,,272,,,,,12807,2022-10-22 15:10:59
-1,-1,75,100,7:28,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107783,6,,,,,,151,,,,,12807,2022-10-22 15:18:28
-1,-1,100,75,8:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107734,5,,,,,,102,,,,,12807,2022-10-22 15:26:51
-1,-1,100,100,9:40,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107965,3,,,,,,333,,,,,12807,2022-10-22 15:36:33
-1,-1,100,100,4:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107857,1,,,,,,225,,,,,12807,2022-10-22 15:41:20
-1,-1,100,100,7:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107644,4,,,,,,12,,,,,12807,2022-10-22 15:48:22
-1,-1,100,75,13:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107664,4,,,,,,32,,,,,12807,2022-10-22 16:01:38
-1,-1,100,100,4:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107739,5,,,,,,107,,,,,12807,2022-10-22 16:06:01
-1,-1,100,100,10:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107972,3,,,,,,340,,,,,12807,2022-10-22 16:16:20
-1,-1,100,100,10:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107860,1,,,,,,228,,,,,12807,2022-10-22 16:27:08
-1,-1,50,100,8:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,107793,6,,,,,,161,,,,,12807,2022-10-22 16:35:26
-1,-1,100,100,27:6,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107699,5,,,,,,67,,,,,12809,2022-10-24 17:39:47
-1,-1,100,100,1:19,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107940,3,,,,,,308,,,,,12809,2022-10-24 17:41:07
-1,-1,75,75,12:23,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107864,1,,,,,,232,,,,,12809,2022-10-24 17:53:32
-1,-1,100,50,6:4,1,-1,-1,-1,-1,-1,-1,-1,75,75,90,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107647,4,,,,,,15,,,,,12809,2022-10-24 17:59:37
-1,-1,75,100,5:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107708,5,,,,,,76,,,,,12809,2022-10-24 18:04:44
-1,-1,100,100,2:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107806,6,,,,,,174,,,,,12809,2022-10-24 18:07:20
-1,-1,100,100,2:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107892,2,,,,,,260,,,,,12809,2022-10-24 18:10:05
-1,-1,100,100,5:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107971,3,,,,,,339,,,,,12809,2022-10-24 18:15:16
-1,-1,100,100,1:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107782,6,,,,,,150,,,,,12809,2022-10-24 18:16:38
-1,-1,25,25,5:10,1,-1,-1,-1,-1,-1,-1,-1,50,25,90,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,107984,3,,,,,,352,,,,,40,2022-10-24 18:21:49
-1,-1,75,75,4:41,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107824,1,,,,,,192,,,,,12809,2022-10-24 18:26:38
the prompt&#039;s zodiac sign not addressed,-1,100,100,2:57,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107949,3,,,,,,317,,,,,12805,2022-10-24 19:15:23
No particular zodiac signs mentioned but the dates suggest the horoscope is written for the wrong sign,-1,75,100,5:21,1,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107829,1,,,,,,197,,,,,12805,2022-10-24 19:20:46
the horoscope sufficiently covers the entire month,-1,100,100,6:0,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107834,1,,,,,,202,,,,,12805,2022-10-24 19:26:48
-1,-1,100,100,1:30,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107643,4,,,,,,11,,,,,12805,2022-10-24 19:28:19
-1,-1,100,100,2:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107958,3,,,,,,326,,,,,12805,2022-10-24 19:31:06
-1,-1,100,100,1:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107776,6,,,,,,144,,,,,12805,2022-10-24 19:33:04
-1,-1,100,100,1:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107896,2,,,,,,264,,,,,12805,2022-10-24 19:34:31
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107752,5,,,,,,120,,,,,12805,2022-10-24 19:35:13
The form of addressing the zodiac sign is suddenly changed in the last sentence and alters both the coherence and the consistency of the text,-1,75,100,8:49,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,107679,4,,,,,,47,,,,,12805,2022-10-24 19:44:04
-1,-1,100,100,4:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107897,2,,,,,,265,,,,,12805,2022-10-24 19:48:36
-1,-1,100,100,1:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107699,5,,,,,,67,,,,,12805,2022-10-24 19:50:04
-1,-1,100,75,5:31,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107987,3,,,,,,355,,,,,12805,2022-10-24 19:55:36
Two texts written for two different prompts,-1,25,75,6:15,0,-1,-1,-1,-1,-1,-1,-1,25,100,80,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,107767,6,,,,,,135,,,,,12805,2022-10-24 20:01:53
-1,-1,100,100,1:54,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107857,1,,,,,,225,,,,,12805,2022-10-24 20:03:48
-1,-1,100,100,1:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107651,4,,,,,,19,,,,,12805,2022-10-24 20:05:48
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107716,5,,,,,,84,,,,,12805,2022-10-24 20:07:11
-1,-1,100,100,0:49,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107875,2,,,,,,243,,,,,12805,2022-10-24 20:08:01
-1,-1,100,100,3:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107827,1,,,,,,195,,,,,12805,2022-10-24 20:11:27
-1,-1,100,100,1:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107980,3,,,,,,348,,,,,12805,2022-10-24 20:13:18
-1,-1,100,100,2:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,107763,6,,,,,,131,,,,,12805,2022-10-24 20:15:36
-1,-1,100,100,7:49,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107703,5,,,,,,71,,,,,12805,2022-10-24 20:23:26
bitter and baleful,-1,100,100,18:15,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107806,6,,,,,,174,,,,,12805,2022-10-24 20:41:43
-1,-1,100,100,1:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107950,3,,,,,,318,,,,,12805,2022-10-24 21:55:37
-1,-1,100,100,2:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107855,1,,,,,,223,,,,,12805,2022-10-24 21:58:09
-1,-1,100,100,1:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107913,2,,,,,,281,,,,,12805,2022-10-24 21:59:38
-1,-1,100,100,1:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107662,4,,,,,,30,,,,,12805,2022-10-24 22:01:15
-1,-1,100,100,0:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107925,2,,,,,,293,,,,,12805,2022-10-24 22:01:58
-1,-1,100,100,1:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107963,3,,,,,,331,,,,,12805,2022-10-24 22:03:33
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107715,5,,,,,,83,,,,,12805,2022-10-24 22:04:15
-1,-1,100,75,1:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107652,4,,,,,,20,,,,,12805,2022-10-24 22:06:02
-1,-1,75,75,2:54,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107825,1,,,,,,193,,,,,12805,2022-10-24 22:08:57
Bitter and baleful,-1,100,100,1:12,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,107808,6,,,,,,176,,,,,12805,2022-10-25 15:53:56
-1,-1,100,100,5:8,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107843,1,,,,,,211,,,,,12805,2022-10-25 15:59:06
-1,-1,100,100,13:37,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,107959,3,,,,,,327,,,,,12805,2022-10-25 16:12:45
