comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,2:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110816,3,,70,,,,106,,,,,12805,2022-11-21 13:23:14
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110742,1,,55,,,,32,,,,,12805,2022-11-21 13:23:51
-1,-1,100,100,2:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110771,2,,100,,,,61,,,,,12805,2022-11-21 13:26:03
No mention of the corresponding zodiac sign,-1,100,100,1:25,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110974,6,,112,,,,264,,,,,12805,2022-11-21 13:27:35
-1,-1,100,75,25:48,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110873,4,,107,,,,163,,,,,12805,2022-11-21 13:53:25
-1,-1,100,100,1:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110856,3,,92,,,,146,,,,,12805,2022-11-21 13:55:08
-1,-1,100,100,1:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110987,6,,107,,,,277,,,,,12805,2022-11-21 13:56:39
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110761,2,,52,,,,51,,,,,12805,2022-11-21 13:57:04
-1,-1,100,100,1:42,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110930,5,,118,,,,220,,,,,12805,2022-11-22 11:12:39
No mention of the corresponding zodiac sign,-1,100,100,2:11,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110895,4,,107,,,,185,,,,,12805,2022-11-22 11:14:52
-1,-1,100,100,0:55,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110747,1,,56,,,,37,,,,,12805,2022-11-22 11:15:49
-1,-1,100,100,1:0,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110933,5,,112,,,,223,,,,,12805,2022-11-22 11:16:51
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110995,6,,110,,,,285,,,,,12805,2022-11-22 11:18:15
No mention of the corresponding zodiac sign and the temporal dimension,-1,100,100,2:37,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110727,1,,81,,,,17,,,,,12805,2022-11-22 11:20:55
-1,-1,100,100,1:0,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110898,4,,111,,,,188,,,,,12805,2022-11-22 11:21:57
The corresponding zodiac sign and the topic are not addressed,-1,100,100,4:10,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110801,2,,84,,,,91,,,,,12805,2022-11-22 11:26:10
-1,-1,100,100,0:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110849,3,,58,,,,139,,,,,12805,2022-11-22 11:26:58
The zodiac sign and the topic are not addressed,-1,100,100,3:29,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110738,1,,53,,,,28,,,,,12805,2022-11-22 11:30:30
-1,-1,100,100,2:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110937,5,,108,,,,227,,,,,12805,2022-11-22 11:32:55
-1,-1,100,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110904,4,,119,,,,194,,,,,12805,2022-11-22 11:34:36
-1,-1,100,100,16:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110847,3,,64,,,,137,,,,,12805,2022-11-22 11:50:49
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110793,2,,69,,,,83,,,,,12805,2022-11-22 12:16:42
-1,-1,100,100,1:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110994,6,,114,,,,284,,,,,12805,2022-11-22 12:18:04
-1,-1,100,100,1:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110881,4,,123,,,,171,,,,,12805,2022-11-22 12:19:35
The zodiac sign and the topic are not addressed,-1,100,100,5:28,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110715,1,,80,,,,5,,,,,12805,2022-11-22 12:25:05
-1,-1,100,100,0:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110839,3,,76,,,,129,,,,,12805,2022-11-22 12:26:01
No mention of the zodiac sign,-1,100,100,1:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110769,2,,59,,,,59,,,,,12805,2022-11-22 12:27:31
-1,-1,100,100,1:45,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110957,5,,117,,,,247,,,,,12805,2022-11-22 19:41:26
-1,-1,100,100,1:38,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110980,6,,117,,,,270,,,,,12805,2022-11-22 19:43:06
-1,-1,100,100,1:23,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110750,1,,71,,,,40,,,,,12805,2022-11-22 19:44:32
No mention of the zodiac sign,-1,100,100,1:20,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110909,4,,110,,,,199,,,,,12805,2022-11-22 19:45:54
-1,-1,100,100,1:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110915,5,,109,,,,205,,,,,12805,2022-11-22 19:47:09
-1,-1,100,100,4:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110814,3,,76,,,,104,,,,,12805,2022-11-22 19:51:32
-1,-1,100,100,0:49,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110765,2,,85,,,,55,,,,,12805,2022-11-22 19:52:24
-1,-1,100,100,2:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,111008,6,,118,,,,298,,,,,12805,2022-11-22 19:54:49
-1,-1,100,100,1:10,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110950,5,,118,,,,240,,,,,12805,2022-11-22 19:56:01
-1,-1,100,75,1:8,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110748,1,,54,,,,38,,,,,12805,2022-11-22 19:57:11
-1,-1,100,100,0:30,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110835,3,,57,,,,125,,,,,12805,2022-11-22 19:57:43
-1,-1,100,100,3:8,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110865,4,,106,,,,155,,,,,12805,2022-11-22 20:00:53
-1,-1,100,100,0:49,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110786,2,,81,,,,76,,,,,12805,2022-11-22 20:01:45
-1,-1,100,100,1:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110986,6,,105,,,,276,,,,,12805,2022-11-22 20:03:38
-1,-1,100,100,1:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110870,4,,109,,,,160,,,,,12805,2022-11-22 20:05:35
-1,-1,100,75,1:54,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110935,5,,105,,,,225,,,,,12805,2022-11-22 20:07:31
-1,-1,100,100,1:4,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110966,6,,109,,,,256,,,,,12805,2022-11-22 20:52:35
-1,-1,100,100,3:45,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110810,2,,64,,,,100,,,,,12805,2022-11-22 20:56:22
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,50,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110732,1,,57,,,,22,,,,,12805,2022-11-22 20:57:25
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110840,3,,52,,,,130,,,,,12805,2022-11-22 20:58:04
-1,-1,100,100,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110829,3,,70,,,,119,,,,,12805,2022-11-22 20:58:49
unnecessary quotation marks,-1,50,75,1:59,0,-1,-1,-1,-1,-1,-1,-1,75,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110766,2,,78,,,,56,,,,,12805,2022-11-22 21:00:50
sentences are unnecessarily long,-1,75,50,2:35,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110867,4,,113,,,,157,,,,,12805,2022-11-22 21:03:27
-1,-1,100,100,2:4,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110992,6,,118,,,,282,,,,,12805,2022-11-23 02:02:02
-1,-1,100,75,1:54,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110946,5,,105,,,,236,,,,,12805,2022-11-23 02:03:59
-1,-1,75,100,6:27,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110711,1,,98,,,,1,,,,,12805,2022-11-23 02:10:28
-1,-1,100,100,2:26,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110767,2,,58,,,,57,,,,,12805,2022-11-23 02:12:56
-1,-1,100,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110948,5,,120,,,,238,,,,,12805,2022-11-23 02:14:37
-1,-1,100,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110836,3,,73,,,,126,,,,,12805,2022-11-23 02:15:07
No mention of the zodiac sign and the time aspect,-1,100,100,1:55,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110743,1,,65,,,,33,,,,,12805,2022-11-23 02:17:05
-1,-1,100,100,2:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110892,4,,104,,,,182,,,,,12805,2022-11-23 02:19:07
The topic is only mentioned once,-1,75,100,2:3,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110973,6,,105,,,,263,,,,,12805,2022-11-23 02:21:13
-1,-1,100,100,0:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110858,3,,81,,,,148,,,,,12805,2022-11-23 02:22:06
-1,-1,100,100,1:11,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110912,5,,109,,,,202,,,,,12805,2022-11-23 02:23:20
-1,-1,75,100,2:29,0,-1,-1,-1,-1,-1,-1,-1,25,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110759,1,,77,,,,49,,,,,12805,2022-11-23 02:25:55
-1,-1,100,100,2:7,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110790,2,,88,,,,80,,,,,12805,2022-11-23 02:28:11
-1,-1,100,100,0:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,111005,6,,104,,,,295,,,,,12805,2022-11-23 02:28:56
-1,-1,100,100,1:35,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110910,4,,112,,,,200,,,,,12805,2022-11-23 02:30:46
-1,-1,100,100,0:52,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110798,2,,93,,,,88,,,,,12805,2022-11-23 02:31:40
-1,-1,100,100,0:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110831,3,,77,,,,121,,,,,12805,2022-11-23 02:32:30
-1,-1,100,100,1:23,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110716,1,,92,,,,6,,,,,12805,2022-11-23 02:34:04
-1,-1,100,100,1:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110991,6,,109,,,,281,,,,,12805,2022-11-23 02:36:04
-1,-1,100,100,2:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110894,4,,108,,,,184,,,,,12805,2022-11-23 02:38:24
-1,-1,100,100,1:29,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110928,5,,116,,,,218,,,,,12805,2022-11-23 02:40:38
-1,-1,75,100,2:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110905,4,,112,,,,195,,,,,12805,2022-11-23 02:43:21
-1,-1,100,100,0:42,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110850,3,,60,,,,140,,,,,12805,2022-11-23 02:44:06
-1,-1,100,100,1:27,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110725,1,,79,,,,15,,,,,12805,2022-11-23 02:45:35
-1,-1,100,100,0:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110809,2,,54,,,,99,,,,,12805,2022-11-23 02:46:38
-1,-1,100,100,2:3,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110998,6,,119,,,,288,,,,,12805,2022-11-23 14:35:27
-1,-1,100,100,0:53,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110920,5,,113,,,,210,,,,,12805,2022-11-23 14:36:22
-1,-1,100,100,1:29,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110813,3,,97,,,,103,,,,,12805,2022-11-23 14:37:53
-1,-1,100,100,1:9,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110969,6,,120,,,,259,,,,,12805,2022-11-23 14:39:04
No mention of the zodiac sign and the time aspect,-1,100,100,1:19,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110757,1,,76,,,,47,,,,,12805,2022-11-23 14:40:25
No mention of the zodiac sign,-1,100,100,1:36,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110782,2,,65,,,,72,,,,,12805,2022-11-23 14:42:03
-1,-1,75,75,8:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110954,5,,115,,,,244,,,,,12805,2022-11-23 14:50:38
-1,-1,100,75,2:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110861,4,,112,,,,151,,,,,12805,2022-11-23 14:53:24
-1,-1,100,100,1:0,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110712,1,,94,,,,2,,,,,12805,2022-11-23 14:54:27
-1,-1,75,100,2:45,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110775,2,,70,,,,65,,,,,12805,2022-11-23 14:57:14
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110818,3,,71,,,,108,,,,,12805,2022-11-23 14:57:53
-1,-1,100,100,0:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110962,6,,113,,,,252,,,,,12805,2022-11-23 14:58:49
-1,-1,100,100,1:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110890,4,,99,,,,180,,,,,12805,2022-11-23 15:00:02
-1,-1,100,100,3:20,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110911,5,,119,,,,201,,,,,12805,2022-11-23 18:46:38
-1,-1,100,100,5:8,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110799,2,,65,,,,89,,,,,12805,2022-11-23 18:51:48
-1,-1,100,100,6:23,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110862,4,,104,,,,152,,,,,12805,2022-11-23 18:58:14
-1,-1,100,100,2:1,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110989,6,,106,,,,279,,,,,12805,2022-11-23 19:00:17
No mention of the corresponding zodiac sign and the temporal dimension,-1,100,100,2:47,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110755,1,,71,,,,45,,,,,12805,2022-11-23 19:03:06
-1,-1,100,100,1:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110843,3,,89,,,,133,,,,,12805,2022-11-23 20:02:30
The topic of the horoscope is not met,-1,100,100,1:59,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110947,5,,105,,,,237,,,,,12805,2022-11-23 20:04:32
-1,-1,75,75,2:36,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110864,4,,120,,,,154,,,,,12805,2022-11-23 20:07:10
-1,-1,75,75,3:18,0,-1,-1,-1,-1,-1,-1,-1,25,75,100,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,110916,5,,106,,,,206,,,,,12805,2022-11-23 20:10:30
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110781,2,,65,,,,71,,,,,12805,2022-11-23 20:11:09
No mention of the zodiac sign and the temporal dimension,-1,75,100,3:15,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,110728,1,,84,,,,18,,,,,12805,2022-11-23 20:14:27
-1,-1,100,100,2:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110854,3,,73,,,,144,,,,,12805,2022-11-23 20:16:49
-1,-1,100,100,1:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,111003,6,,105,,,,293,,,,,12805,2022-11-23 20:18:25
-1,-1,100,100,2:35,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110763,2,,85,,,,53,,,,,12805,2022-11-23 20:21:03
-1,-1,100,100,4:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110875,4,,104,,,,165,,,,,12805,2022-11-23 20:25:30
-1,-1,100,100,1:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110857,3,,85,,,,147,,,,,12805,2022-11-23 21:27:16
-1,-1,100,100,0:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110977,6,,112,,,,267,,,,,12805,2022-11-23 21:28:15
-1,-1,100,100,6:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,110942,5,,117,,,,232,,,,,12805,2022-11-23 21:34:44
