comment,blacklist_suggestions,overall_quality,factual_correctness,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,lexical_correctness,syntactic_correctness,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date,src,tgt,title,len_sentences,len_words,len_quotes
-1,-1,25.0,88.88888888888889,2:31,0,-1,,0.0,75.0,66.66666666666666,,-1,-1,71.90476190476183,-1,,-1,-1,-1,-1,content is similiar&comma; syntax is changed&comma; small change of words,Over the same period it reported 194 related deaths&comma; raising the cumulative toll to 21&comma;879,There is informationen added in the output text. No real change of linguistic words&comma; only syntax,Turkey on Monday reported 14&comma;494 new coronavirus cases in the last 24 hours&comma; health ministry data showed&comma; bringing the total number of cases to 2&comma;270&comma;101 since the pandemic began last year,-1,-1,-1,-1,,,108408.0,3.0,,,,,,16b16db67403e01467daa4652f4cb846,,0.0,12.856199264526367,8.51421856880188,106541.0,2022-11-04 17:37:45,"Turkey reported 14,494 new coronavirus cases in the last 24 hours, health ministry data showed on Monday, bringing the total number of cases to 2,270,101.

It reported 194 related deaths over the same period, raising the total toll to 21,879.

Ankara has imposed curfews each weekday evening and full weekend lockdowns for more than a month.","Turkey on Monday reported 14,494 new coronavirus cases in the last 24 hours, health ministry data showed, bringing the total number of cases to 2,270,101 since the pandemic began last year.

Over the same period it reported 194 related deaths, raising the cumulative toll to 21,879.

Ankara has been imposing more than a month of curfews each weekday evening, and full weekend lockdowns.",16b16db67403e01467daa4652f4cb846,3,70,0
-1,-1,100.0,88.88888888888889,3:43,0,-1,,75.0,100.0,,,-1,-1,74.12280701754383,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,108332.0,1.0,,,,,,9cabebb3f4b039a1191972b6e4318980,,0.0,11.504693031311035,4.112805128097534,106546.0,2022-10-25 12:21:36,"The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" after the lira plunged to a fresh record low.

At 0952 GMT, the lira stood at 13.02 to the dollar. It had weakened more than 3 % to 13.87 earlier, near its overnight record low of 14.0.","The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" following the lira's plunge to a fresh record low.

The lira stood at 13.02 to the dollar, as of 0952 GMT. Earlier, it had weakened more than 3 % to 13.87, near its overnight record lows at 14.0.",9cabebb3f4b039a1191972b6e4318980,3,76,1
-1,-1,25.0,88.88888888888889,1:59,1,-1,,25.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,108332.0,1.0,,,,,,9cabebb3f4b039a1191972b6e4318980,,0.0,11.504693031311035,4.112805128097534,106544.0,2022-11-01 14:49:01,"The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" after the lira plunged to a fresh record low.

At 0952 GMT, the lira stood at 13.02 to the dollar. It had weakened more than 3 % to 13.87 earlier, near its overnight record low of 14.0.","The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" following the lira's plunge to a fresh record low.

The lira stood at 13.02 to the dollar, as of 0952 GMT. Earlier, it had weakened more than 3 % to 13.87, near its overnight record lows at 14.0.",9cabebb3f4b039a1191972b6e4318980,3,76,1
-1,-1,50.0,66.66666666666666,1:24,1,-1,100.0,50.0,100.0,100.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,66.66666666666666,108332.0,1.0,,,,,,9cabebb3f4b039a1191972b6e4318980,,0.0,11.504693031311035,4.112805128097534,106543.0,2022-11-03 00:12:02,"The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" after the lira plunged to a fresh record low.

At 0952 GMT, the lira stood at 13.02 to the dollar. It had weakened more than 3 % to 13.87 earlier, near its overnight record low of 14.0.","The Turkish Central Bank said on Wednesday it was intervening in the derivatives and options market of the Istanbul stock exchange, selling dollars due to ""unhealthy price formations"" following the lira's plunge to a fresh record low.

The lira stood at 13.02 to the dollar, as of 0952 GMT. Earlier, it had weakened more than 3 % to 13.87, near its overnight record lows at 14.0.",9cabebb3f4b039a1191972b6e4318980,3,76,1
-1,-1,75.0,88.88888888888889,5:8,0,-1,66.66666666666666,75.0,75.0,,49.999999999999986,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,108322.0,1.0,,,,,,5bc8090001636a1d35e78c007fc509c5,,0.0,12.926433563232422,5.160256624221802,106546.0,2022-10-25 12:26:44,"Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", after the bank held its key interest rate steady at 19 % earlier in the day as expected.

In an interview televised on CNN Turk, Lutfi Elvan said the fight against inflation was a priority. He added that his ministry was closely monitoring loan growth, and that macro-prudential measures may be taken.","Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", following the bank holding its key interest rate steady at 19 % earlier in the day as expected.

The fight against inflation is a priority, Zy said in an interview televised on CNN Turk. His ministry is closely monitoring loan growth and may take macro-prudential measures, he added.",5bc8090001636a1d35e78c007fc509c5,3,77,1
-1,-1,25.0,44.44444444444444,5:12,1,-1,100.0,50.0,50.0,100.0,99.99999999999999,-1,-1,74.45887445887429,-1,0.0,-1,-1,-1,-1,the main details and content are included in the output text , His ministry is closely monitoring loan growth and may take macro-prudential measures&comma; he added,incorrect names of persons&comma; and there is no big linguistic difference ,Zy said in an interview televised on CNN Turk,-1,-1,-1,-1,100.0,100.0,108322.0,1.0,,,,,,5bc8090001636a1d35e78c007fc509c5,,0.0,12.926433563232422,5.160256624221802,106542.0,2022-10-28 08:26:15,"Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", after the bank held its key interest rate steady at 19 % earlier in the day as expected.

In an interview televised on CNN Turk, Lutfi Elvan said the fight against inflation was a priority. He added that his ministry was closely monitoring loan growth, and that macro-prudential measures may be taken.","Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", following the bank holding its key interest rate steady at 19 % earlier in the day as expected.

The fight against inflation is a priority, Zy said in an interview televised on CNN Turk. His ministry is closely monitoring loan growth and may take macro-prudential measures, he added.",5bc8090001636a1d35e78c007fc509c5,3,77,1
-1,-1,25.0,44.44444444444444,0:36,0,-1,,25.0,75.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,wrong name in output,-1,-1,-1,-1,-1,,,108322.0,1.0,,,,,,5bc8090001636a1d35e78c007fc509c5,,0.0,12.926433563232422,5.160256624221802,106544.0,2022-11-04 23:52:33,"Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", after the bank held its key interest rate steady at 19 % earlier in the day as expected.

In an interview televised on CNN Turk, Lutfi Elvan said the fight against inflation was a priority. He added that his ministry was closely monitoring loan growth, and that macro-prudential measures may be taken.","Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", following the bank holding its key interest rate steady at 19 % earlier in the day as expected.

The fight against inflation is a priority, Zy said in an interview televised on CNN Turk. His ministry is closely monitoring loan growth and may take macro-prudential measures, he added.",5bc8090001636a1d35e78c007fc509c5,3,77,1
-1,-1,25.0,88.88888888888889,2:33,0,-1,,50.0,50.0,,,-1,-1,100.0,-1,25.0,-1,-1,-1,-1,-1,Turkey&#039;s finance minister said on Thursday that the central bank has maintained its tight monetary policy stance &quot;at the moment&quot;&comma; following the bank holding its key interest rate steady at 19 % earlier in the day as expected,-1,The fight against inflation is a priority&comma; Zy said in an interview televised on CNN Turk. ,-1,-1,-1,-1,66.66666666666666,,108322.0,1.0,,,,,,5bc8090001636a1d35e78c007fc509c5,,0.0,12.926433563232422,5.160256624221802,106541.0,2022-11-05 13:12:55,"Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", after the bank held its key interest rate steady at 19 % earlier in the day as expected.

In an interview televised on CNN Turk, Lutfi Elvan said the fight against inflation was a priority. He added that his ministry was closely monitoring loan growth, and that macro-prudential measures may be taken.","Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", following the bank holding its key interest rate steady at 19 % earlier in the day as expected.

The fight against inflation is a priority, Zy said in an interview televised on CNN Turk. His ministry is closely monitoring loan growth and may take macro-prudential measures, he added.",5bc8090001636a1d35e78c007fc509c5,3,77,1
-1,-1,50.0,44.44444444444444,16:32,1,-1,100.0,50.0,75.0,66.66666666666666,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,-1,-1,wrong name,Input: In an interview televised on CNN Turk&comma; Lutfi Elvan said the fight against inflation was a priority.  Output: The fight against inflation is a priority&comma; Zy said in an interview televised on CNN Turk,-1,-1,-1,-1,100.0,100.0,108322.0,1.0,,,,,,5bc8090001636a1d35e78c007fc509c5,,0.0,12.926433563232422,5.160256624221802,70828.0,2022-11-06 16:19:54,"Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", after the bank held its key interest rate steady at 19 % earlier in the day as expected.

In an interview televised on CNN Turk, Lutfi Elvan said the fight against inflation was a priority. He added that his ministry was closely monitoring loan growth, and that macro-prudential measures may be taken.","Turkey's finance minister said on Thursday that the central bank has maintained its tight monetary policy stance ""at the moment"", following the bank holding its key interest rate steady at 19 % earlier in the day as expected.

The fight against inflation is a priority, Zy said in an interview televised on CNN Turk. His ministry is closely monitoring loan growth and may take macro-prudential measures, he added.",5bc8090001636a1d35e78c007fc509c5,3,77,1
-1,-1,75.0,100.0,1:48,0,-1,,50.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,50.0,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,106546.0,2022-10-25 12:28:32,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,25.0,66.66666666666666,3:30,0,-1,50.0,25.0,75.0,100.0,99.99999999999999,-1,-1,73.42342342342363,-1,,-1,-1,-1,-1,all the important details are included in the text&comma; and the order of words has changed&comma; yet&comma; the meanings of the text remains the same ,-1,the text mainly remain the same&comma; and there is missing reference ,A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP&comma; in the culmination of a years-long clamp-down on parliament&#039;s third-largest party,-1,-1,-1,-1,100.0,100.0,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,106542.0,2022-10-29 12:00:24,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,25.0,66.66666666666666,3:20,0,-1,100.0,25.0,100.0,100.0,99.99999999999999,-1,-1,73.42342342342363,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,100.0,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,106543.0,2022-10-29 15:46:33,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,100.0,33.33333333333333,18:18,1,-1,100.0,75.0,100.0,50.0,25.0,-1,-1,100.0,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50.0,100.0,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,12809.0,2022-11-02 11:37:41,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,25.0,33.33333333333333,3:1,0,-1,,25.0,75.0,,,-1,-1,,-1,,-1,-1,-1,-1,content overall similiar&comma; syntax is changed,A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP&comma; in the culmination of a years-long clamp-down on parliament&#039;s third-largest party,in the output text they talk about cases instead of a case -> factual error&comma; no real linguistic difference,-1,-1,-1,-1,-1,,,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,106541.0,2022-11-04 15:43:25,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,25.0,100.0,0:37,0,-1,,25.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,108465.0,4.0,,,,,,6d45c6bfe35758956436ad015449e3e9,,0.0,10.844511270523071,6.6151955127716064,106544.0,2022-11-04 23:54:32,"Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that the court case launched for its closure was a blow to democracy, adding the government was using courts as a tool to design politics.

Earlier on Wednesday, a top Turkish prosecutor filed a case with the constitutional court demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third largest party.","Turkey's pro-Kurdish Peoples' Democratic Party (HDP) said in a statement that court cases launched for its closure were a blow to democracy, adding the government was using courts as a tool to design politics.

A top Turkish prosecutor filed a case with the constitutional court earlier on Wednesday demanding the closure of the HDP, in the culmination of a years-long clamp-down on parliament's third-largest party.",6d45c6bfe35758956436ad015449e3e9,2,74,0
-1,-1,75.0,100.0,2:8,0,-1,,25.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,50.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106546.0,2022-10-25 12:30:41,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,25.0,66.66666666666666,102:41,1,-1,100.0,25.0,75.0,50.0,99.99999999999999,-1,-1,71.49758454106276,-1,25.0,-1,-1,-1,-1,change the order of the words and well maintained the meaning of the input text ,Turkey summoned the U.S. ambassador to Ankara earlier on Monday ,wrong use of words&comma; and adding a piece of information which is not originally in the input text ,said he conveyed&comma; on killing 13 Turks captured by Kurdish militants,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,40.0,2022-10-26 09:42:35,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,0.0,66.66666666666666,11:15,0,-1,100.0,0.0,100.0,50.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106543.0,2022-10-29 16:34:35,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,25.0,33.33333333333333,4:58,0,-1,,25.0,75.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,Factual Correctness:  It sounds as if the minister got asked about what he said&comma; whereas in the Input it is just stated what he said,Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara&#039;s unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden&#039;s administration took office,-1,-1,-1,-1,,,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,79689.0,2022-10-29 22:31:30,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,75.0,66.66666666666666,30:17,1,-1,100.0,50.0,100.0,100.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,50504.0,2022-10-30 15:21:39,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,25.0,66.66666666666666,4:41,1,-1,100.0,25.0,75.0,50.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,most of the important details are included&comma; and the content of the input and output texts are very similar ,-1,some facts were added to the output text&comma; and it changed the meaning of the sentence ,urkish foreign minister Mevlut Cavusoglu said he conveyed Ankara&#039;s unease over recent U.S. statements in ,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106542.0,2022-11-02 12:48:58,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,25.0,66.66666666666666,2:17,0,-1,100.0,25.0,100.0,100.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106545.0,2022-11-03 18:14:55,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,50.0,100.0,3:55,0,-1,,25.0,100.0,50.0,,-1,-1,,-1,,-1,-1,-1,-1,Syntax is changed&comma; content is the same,Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey &quot;in the strongest terms&quot; its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants,The words &quot;he said&quot; are added to the output text,Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara&#039;s unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden&#039;s administration took office,-1,-1,-1,-1,,,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106541.0,2022-11-04 15:25:10,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,25.0,100.0,0:36,0,-1,,25.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,106544.0,2022-11-04 23:46:37,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
-1,-1,75.0,66.66666666666666,10:57,0,-1,100.0,50.0,100.0,100.0,99.99999999999999,-1,-1,100.0,-1,50.0,-1,-1,-1,-1,no errors,-1,few synonyms,-1,-1,-1,-1,-1,100.0,100.0,108411.0,3.0,,,,,,08ff4350c474131c5da0460e9aaa70fb,,0.0,13.115190982818604,8.808457136154175,70828.0,2022-11-06 21:31:25,"Turkish foreign minister Mevlut Cavusoglu conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Earlier on Monday, Turkey summoned the U.S. ambassador to Ankara to convey ""in the strongest terms"" its reaction to a U.S. statement on the killing of 13 Turks captured by Kurdish militants.","Turkish foreign minister Mevlut Cavusoglu said he conveyed Ankara's unease over recent U.S. statements in his first phone call with his U.S. counterpart Antony Blinken since U.S. President Joe Biden's administration took office.

Turkey summoned the U.S. ambassador to Ankara earlier on Monday to convey ""in the strongest terms"" its reaction to a U.S. statement on killing 13 Turks captured by Kurdish militants.",08ff4350c474131c5da0460e9aaa70fb,2,69,1
